Review,Rank
아쉬워요..전 작품들이 너무 강렬해서 인지... ,6
이 영화 월드클래스 아닙니다 ,4
저는 피곤할때 봐서 그런지 한시간을 졸았습니다 ,6
아음... 기억에 남는게 없네요... ,4
"너무 재미가 없거나 못보겠다는 정도는 아니지만, 여러 캐릭터중에 고르라는 캐릭터 자체는 몰입도가 있었음 ",7
라그나로크보단 아쉽지만 재밌는데 ,10
유치함...보다가 중간에 잠듬... ,6
고르의 분위기가 미쳤다 ,8
유치해도 볼만했음 토르에 이입하면 짠하기도 하고 고르 캐리터도 짠하고 캐릭터가 다 짠해.. ,7
,4
"“사랑”의 의미를 마블 세계에 담아냈다고 봄. 스토리 전개 상 스케일이 크진 않았지만, 제인 나와서 반갑고 헤어짐도 아쉽지만 받아들임 ㅜㅜ ",8
외전영화라고 치고보면 볼만하다 ,7
이딴 영화를 위해서 아이맥스관이랑 스크린x관을 몰아준 cgv의 ㅂㅅ같은 판단력에 박수를 보냄. 탑건에나 다시 할당해라 ,2
디즈니 실망 ,6
CG는 멋있는데 좀 지루함 ,7
가볍게 볼 수 있는 재미. 개인적으로 결말도 이상하지 않았음 ,8
웃기긴 하나 중간중간 너무 과했고신들 만난 이후가 조금 그렇다.아앜!이 제일 웃기고 그다음에 망치도 웃기다.그래도 웬만한 영화보다는 재미있다. ,7
재미없음...시간아깝 ,1
히어로영화로 아이들의 눈높이에 맞춰 잘 그려낸 영화. ,10
"인종차별, 성차별 억지 끼워맞춤해서 개연성 떨어지고, 더욱더 유치해지고 디즈니플러스 안보면 이해 불가 스토리... 멀티버스 다차원 우주로 케릭들 난무에 이젠 그냥 막 만드는 느낌이 든다.. ",1
가족끼리 웃고 즐기기에 딱입니다. 즐겁게 보고 왔어요 ,10
마블이라 봤는데 일반인에게 그닥 추천할 정도는 아님. ,7
라그나로크급은 아니지만 재밌게 봤어요! ,10
딱 마블영화에 바라는 것만 들어가서 좋아요 가볍게 즐기기 좋음 그리고 크리스가 잘생김 ,10
토르 이번 신스틸러는 염소임ㅋㅋㅋ 쿠키 꼭 봐야됨 ㄹㅇ ,10
그냥 저냥 볼만함. 평점 테러할 수준은 절대 아님. 잘 만들고 아니고를 떠나 지루하지 않았고 액션씬과 병맛 개그 나쁘지 않았음 ,7
내가 기억하는 토르는 마냥 가볍지만은 않은 사람이였는데 ,1
몇몇 장면에선 영화가 아니라 미국 TV 드라마 보는 거 같네요. 토르는 다시 돌아온다고 마지막에 나오던데 5편도 나온다면 제발 4편과 같은 영화로 돌아오지 마세요 ,6
마블에 대한 기대가 큰거냐.. 유머도있고 지경울 틈 없는데 머그리박한지들 재밌기만함 ,10
닥터 스트레인지보다 200배는 재밌었어요. 처음과 끝의 세계관 연결이 좋아요. 진짜 재밌었어요! 감동쓰~ ,10
난 재밌게봤는데 평이 많이 안좋네요ㅠㅠ OST도 너무 신나고 토르랑 잘어울렸고 중간중간 개그요소에서 잘웃으면서 봤어요 ,8
재밌게 잘보고갑니다 토르 좋아해서 감동 ,10
너무한다 정말 보다보다 중간에 나왓어요 ,1
부제엔 걸맞지만 개인적으론 조금 아쉬웠다 ,9
크리스찬 베일 연기력은 좋았음 ,3
아이언맨 사망 이후 갈길을 잃은 마블 ,6
나는 재밌었는데.. ,9
노잼.. ,1
"나탈리 포트만, 크리스찬 베일 그리고 염소.. ",10
3점 주고 싶은데 평균평점이 넘 높다 그래서 1점줌 크리스찬 베일 뺴곤 모든게 실망이다 ,1
마블 영화는 이제 디즈니 플러스에서 보는 걸로.... ,1
12세 이하 관람가다. 디즈니가 옛날 어린이 영화 다시 만들고 싶은 모양이다. ,6
크리스찬 베일 ,7
이 정도면 후속편으로 대만족 ,10
나에게 마블이 재밌었던 건 라그나로크가 예외적이었다. 그래도 신에게만 의지하기보단 스스로 답을 찾고 도전하자는 메시지는 좋았다. ,4
차라리 탑건 1편을 재개봉해라 ㅋㅋ ,4
영화에 말이 너무 많아서 살짝루즈한감이 있음 ,5
감독이 인터뷰 했을 때처럼 3편이 마지막인줄 알고 모든 아이디어를 쏟아 부었는데 4편을 만들게 되다보니 그냥 심심해서 만든 느낌~ 감독의 연출스타일이 한국 마블 팬들하고 대중적으로 안맞는 느낌!!~~진팬들이 있기에 ...,5
요약: 퐁퐁남이 된 토르 ,4
개인적으론 아쉬웠습니다. ,6
난 재밋던데... ,9
그냥저냥 볼만하지 않아요? 재밌어 죽겠다는건 아니지만 ,8
나는 재밌었음 ㅋ ,8
마블영화에 대한 의리로 극장에서 보았으나 앞으로는 극장 가는건 고민해보게 만든 영화.. 웃음 요소로 넣은 장면들도 실소밖에 안나오고 다음편이 궁금하지 않네요 ,2
이건 뭐 감흥도 없고... 말장난에 피식거리기나 하지 빌런도 실망스럽고 너무 쉽게 끝남. 억지스러운 부분도 있고.. 고르 딸 보호자가 된 토르가 또 무슨 이야기를 들려줄지 뭐 돌아온다고 하니 어떻게 될진 두고 봐야 ...,2
영화가 어중간 함. 더이상 마블영화라고 다 보지는 않을 듯. ,6
그냥 개그캐가 되어버린 토르.. 액션도 그닥.. 돈이 아까운 정도 ,6
이거 잼있다는 애들은 저능아들인가?ㅋ ,1
재미는 보통이였던것같네요 조금 아쉬웠어요 ,5
솔직히 염소가 살렸다 ,5
기대를 너무 했던 탓인지 조금 실망스럽다 ,6
기대가 크면 실망도 크더군요.. ,4
"신들을 위협하는 이야기치곤 작은 스케일, 부족한 스펙타클 ",6
볼거리는 많았지만 스토리는 중구난방이었다. 다음편을 기다리는 중... ,7
생각을 비우고 가볍게 즐기기에 좋은 그냥 오락영화.그냥 오락영화로써 보면 나쁘지 않음 ,6
개망작 스토리없고  차라리 탑건 다시보는게 ~~ ,1
디즈니 평점주작하노 40대점수봐라 ㅋㅋㅋ 추하다 진짜 평점주작할 시간에 영화나 제대로 만들어라 이것들아 ,1
ㅈㄴ 재미없네 ㅋㅋ 앙앙 ,1
도대체 무슨 장르인지 모르겠는 영화....어설프고 복잡하기만 한 최악의 영화마블도 끝이다 ,1
베일 연기 졸라 잘함 ,6
첫관람떄 컨디션 별로라 재미없는 줄 알고 두번봤는데도 재미가...T_T ,6
3편에서 성장한 토르가 퇴행한 느낌(중간에 엔겜이 있긴햇지만 ㅇㅇ..)... 그리고 감독의 뇌절.. 내가 원한건 가오갤과의 협업이였다고.. 사랑이야기 아니라고!!!! 서사 반복인 느낌임.... 잃고 극복하는 토르 ㅎ...,2
극장에서 나가고 조는 사람도 있었지만 저는 재밌었습니다 ,8
미국감성개그가 뭔지 모르곘다면 그냥 탑건보세요 ,7
토르..왜 이렇게 유치해졌나요? 편집할 시간이 짧은건지 내용도 개연성이 떨어지네요 그나마 베일의 연기력과 어벤져스 시리즈부터 이어진 토르에 대한 애정으로 봤어요 아쉬워요 ,8
타이카 개그 욕심을 버려 .. ,6
액션과 비주얼 밖에 없는 영화 ,5
토르 영화에서 기대할 수 있는 웅장한 서사와는 거리가 먼 유치한 영화 ,5
토르 - 영등포 ,4
드래곤볼처럼 싸우더니 이젠 용신까지 나오네 ,5
"음악, 베일은 무조건 호, 타이카 개그가 호불호가 갈릴듯 ",6
진심으로 역겨운 PC들 ,1
마블빠들 평점 조작하지 마라 ,1
안좋은 평이 많아서 걱정 했는데 그래도 그정도는 아닌거 같습니다 볼만 합니다 ,8
"전작은 재기발랄했지만, 이번 편은 장난질 수준. 2천억 넘는 돈으로 만들었다는 게 믿기지 않음. ",4
토르 너마저 이렇게 되다니...너만남았었는데 ,4
진짜 다음편은 안찾아와도 됩니다 염소만 생각나는 영화 ,3
고르 연기가 좋았음 ,6
애매합니다... ,6
탑건 아이맥스 다시 내놔 ㅜㅜ ,2
내용 전개가 다소 가볍고 액션이 좀 약하다고 생각했지만 너무 무거운 분위기로 내용이 전개되었다면 토르의 비극적인 상황만이 더욱 부각되어서 그저 비극적인 인물이라고만 인식되었을 거 같다. 그리고 개인적으로 러브앤 썬더...,8
"마블이 Phase 4 들어서면서 전세계 어린이들을 팬덤으로 하려는 것 같은... 마치 어린이날 같다. 어린이들은 즐거워하고, 어른들은 '이게 뭥미?' 하는 듯한... ",8
걍...디즈니 플러스 올라오면 보는게 옳다. 포디관 내놔라 아스가르드 놈들아...탑건보게... ,4
"배우 낭비, 필름 낭비, 시간 낭비.. 제작비로 기부나 하지..ㅠ ",1
뇌빼고 보면 그냥 웃긴 영화스토리를 왜 이렇게 구성했는지 의문을 가지지 말고 생각 없이 봐야 좋은 영화마블이라는 이름 아래에서 감독이 지 하고싶은대로 다 하게 냅둬도 영화는 완성되는군요..어벤져스는 어떻게 만든건지 ...,1
"MCU의 신은 루소형제, 도살자는 케빈파이기 ",7
"OST는 좋았지만, 전체적인 내용은 전작보다 더 떨어지는 듯한  기분이었습니다 ",6
기대보단 별로네요... ,7
한국사람들만 혹평하는게 아니라 세계적으로 혹평 먹고 있던데.~~ 이정도면 한국사람 눈이 정확한듯 무지성 10점 대비 1점 드려요.. 개인적 평점.. 6.8~7.0 이 적당하다고 생각함.. ,1
억지스럽고 재미없는 개그... CG티가 너무너무 나서 보기 힘든 액션씬... 와이프랑 보러갔다가 도저히 못보겠어서 한시간만에 나옴 ,2
앤드게임에서 은퇴하는게 나았을지도 ,4
"세상에, 이렇게 만화 같이 만들었을까?토르가 망치로 제 발을 찍은 느낌. ",4
이도저도 아닌느낌... 시리즈물에서의 호불호를 가리라면 라그나로크와 다크월드의 사이.마지막이 진짜 너무허무함. 크리스챤베일의 연기밖에 기억에남는게없음 ,5
"정식 마블 페이즈에 넣기엔 부족하고, 팬서비스차원의 스핀오프로는 만족할만한 정도. ",6
굳이 극장가서 보지 않아도 됩니다 소소하네요 ,6
영화 재밌게 보고 왔어요~!! ,10
만두의신 넘 귀여워...♡ 쀼>< ,10
부족해요 ,5
토르 시리즈를 좋아하는 사람으로써 액션씬도 꽤 있고 유머도 많아서 재밌게 봤습니다. 크리스찬 베일의 고르 연기가 인상적이 었습니다. ,10
개인적으로는 잼있게 봤습니다 ,9
아니 대체 내가 뭘본거지???? ,7
10글자 적을 게 없는데 뭘 10글자를 적으래 ,1
영화의 흐름과 굳이 상관없는 동성애는 제발 이제그만.. 아웃!! ,3
제인 포스터 여전히 예뻐요♡♡♡ ,10
기대를 많이 낮춘다면 괜찮을 영화B급 감성의 코미디 ,6
뒷심이 너무나도 부족했던 ,1
서사가 너무 빠르고 감정선이 중구난방이라 이입이 잘 안됨. PC가 과도해서 재미를 해침. 스토리도 너무 단순하고 평면적. 헛웃음 나올 정도로 유치한 부분도 있음. 크리스찬 베일 연기랑 CG가 그나마 볼만함. ,1
역겨운 PC 좀 그만 묻히면 안 되나? 건즈 앤 로지스의 향수를 잔뜩 느낄 수 있는 사운드 트랙 말고는 볼 가치가 없음 ,1
난 그래도 10점줄래... ,10
이터널스 본 후 마블영화 나올때마다 기대를 안하게 되서 그런지.. 토르다운 영화라서  괜찮았습니다. 고르 연기 멋짐 ,10
원년 맴버들이 사라져가는 상황에서 토르 그 캐릭터 그대로 있어줘서 너무 좋았습니다!! 조금 유치해보이는 것도 나름 귀엽기만 했네요 ㅋㅋ ,10
흠.... 닥스급입니다 ,4
비와서 날씨도 우중충한데역시 마블은 마블 넘 잼게 봤어요~ ,10
"생각해보자, 토르는 마블영화 1세대 캐릭터다. 1세대 캐릭터들은 이제 거의 전부 은퇴했다고 무방하고 엔드게임까지의 거대한 서사를 통해 탄탄한 스토리가 짜여져왔다는 것도 마블영화를 쭉봐온 사람들이라면 알고있을거다. 마...",8
"난무하는 유머도 너무 좋은데, 핵심을 콕 짚는 사랑도 좋다 ㅠ ",10
관람평 잘 안남기는데 이건 평점이 너무 낮은 것같아서 이상해서 남겨요. 마블 원래 다 챙겨보는지라 이번 토르도 그런 의미에서 봤을 뿐인데 솔직히 너무 세련되고 스타일리쉬합니다. 강추해요. ,10
탑건을 왜여기서 찾아 진작에 보던가 ㅡ.ㅡ ,10
제가 본 마블영화... 아니 모든 영화 중 최악이었습니다... 훌륭한 배우들 데리고... 어떻게 이런... 정말 실망이 크네요.. ,1
내가 알던 mcu는 끝난지 오랜데 내가 그동안 미련이 남아서 너무 붙잡고 있었나보다. ,2
토르가 삼류영화가 됬네요..좋은캐릭터였는데 이렇게 날려버리다니 너무 속상합니다. ,2
이게 정녕 타이카 와이티티의 영화라니.. ,4
이야기꺼리나 전개가 부족하고 지루하다. ,6
딱히 웃기지도 재밌지도 멋있지도 않은.. 토르만큼이나 로키가 중요하다는 걸 제대로 느낌 ,6
적당히 볼만했음 ,7
5년만의 밋밋한 복귀.. ,7
그렇게까지 나쁘진 않던데... 어벤져스는 이젠 끝났으니 뭐... ,7
"액션 볼거리 부족하고 말장난에만 의존, OST만 잘 뽑았음 ",7
액션만 살짝 볼만하고 어린아이들이 좋아할만한듯 ,1
마블 영화 페이즈 4 다 재미있게 봤지만 이건 역대 최악... ,1
솔직히 재밌는부분보다 졸린부분 많아요.. ,1
더 이상 마블 영화는 볼 필요 없다고 느끼게 해준 최악의 PC범벅 영화 ,1
마블 도 이제 못봐주겠다... 캡틴아메리카나 아이언맨 처럼 조금 진지한 영화로 나갔으면 좋겠는데 많이 유치하고 무슨 동화속 이야기를 꺼내는 것 같고... 라그나로크는 그래도 재미있게 봤었는데 이건뭐 되도않는 개그에 ...,1
아이들 번개쏘는 장면에서 나갈까 고민했다가 곧 영화 끝날거 같아 겨우 참았습니다 ,1
만두의 신.. ,6
마블이 계속 이런식으로 영화 만들면 하락세만 계속될거같다 퀄낮은 액션동화 느낌의 영화였다본게 후회되진 않은데 토르라는 기대치에 비해서 형편없었다 ,3
말그대로 과장없이 딱 유아용!! 비싼 배우랑 특수효과 쓰고 우뢰매를 찍어놨네!?!?! ,3
토르 안녕... 이제 가오갤만 남았어요... 하 ,1
"OST 너무 좋았고, 크리스찬 베일의 고르 연기는 장난 아니 였는데, 과도한 pc때문에 조금 불쾌했음. 너무 서두없이, 발키리랑 코르그를 동성애자로 만드는 장면이 왜 들어갔는 지, 솔직히 하나도 이해안감; ",1
아오 썅 내 최애 토르를 이OO로 망쳐놓다니 여러분 절대 보지 마세요 마블 이색기들 이번에 정신좀 차려야됨 그리고 피씨 주입OO작작해라 니네 그러다 망한다 ,1
이제 마블도 끝났구나 확실히 엔드게임 이후로 뭔가 나사빠진 것 같네 ,1
"그저 베일 원툴 동성애, 구려진 CG, 유치한 전개영화 중간에 토르 옷 다 벗기고 팝콘 먹는데 남주니까 깔깔거리지 여주로 저런짓 했으면  무슨 욕을 먹었을까? pc 내로남불;;  마블은 져가는 해라는걸 알려준 영화 ...",1
와우 엔드게임이후 마블은 망해가네요 ,1
아니;;;개재밌는데 왜이렇게 별테를 하지?? 아니;;어이업네 진짜 재밋음....포디로 보셈 개웃김 ,10
또 기다려지는 토르... ,10
이제는 믿고 보는 마블이 아닙니다.. ,4
토르를 왜 웃긴 멍청이를 만들어놨어.... 내용전개 개연성도 없고.... 그놈의 pc 씨발 ,4
"디즈니는 대차게 쪽빡차야됨. 다시 6,70년대 끝도 보이지않는 암흑기로 돌아가야함. 기껏 디즈니메이션과 픽사, 마블, 스타워즈 덕분에 기사회생하더니 밑바닥 시절 기억못하고 추접스러운 pc질로 관객을 가르치려드네. 그...",2
토르랑 제인이 잘 되길 바랐지만 그건 그거대로 흐지부지 엉망이고 쿠키 영상도 그지같고 다 짜증남 ,4
"뭘 말하고 싶은진 잘 알겠는데… 그걸 토르에서? 이걸 풀이해줄 히어로를 잘 못 골랐다. 이런 스토리는 스파이디가 더 어울림. 이미 다 해탈한 애가 방황하는 애를 잡아줘야지, 똑같은 입장에서 내가 토닥토닥해줄께는 무슨...",7
어떻게 생각하든 님들 자유긴 한데 확실히 라그나로크보단 아쉬움 ,6
닥스2가 선녀임 진짜ㅋㅋㅋ ,1
디즈니로 넘어간 순간 어느 시점부터 마블은 디즈니 프린세스 영화가 되었네 근본 없는 여자 캐릭터들이 판을 치고 pc가 없으면 영화가 만들어지지 않나 봄 그래도 흑인 레즈비언 비건 캣맘 토르는 없었네 ㅋㅋ ,1
박수칠때 떠났어야했다. ,1
이젠 진짜 안녕할땐가.. ,6
유치한 맛에 히어로물 본다지만 너무 유치해지고 스토리도 중구난방.. ,6
감독의 과욕과 심각하게 유치한 각본수준의 콜라보. 크리스찬 베일의 연기와 제인 캐릭터를 다시 볼 수 있었던 거에만 만족 ,6
"라그나로크를 굉장히 재밌게 봐서 기대했는데, 기대만큼은 아니었던 거 같습니다. 뭔가 내용은 별로 없고 오락 위주로만 진행되는 듯한... ",4
수백개를 던져보지만 배트 중앙에 맞는게 없다 ,5
볼 거리가 많아서 재미있었다 ,7
마블 시리즈 중에 토르를 가장 좋아하는 사람으로서 조금 아쉽긴 했지만 재밌게 봤고 지금 평점은 조금 낮은 것 같아서 10점 드립니다 ,10
앞으로  마블영화는  걸러야하나? 별론데 ,5
엄청 재밌는 영화는 아니고 그렇다고 아주 망작이라는것도 아니고 평범하다고 생각한다. 물론 9000원 관람쿠폰으로 봤기때문에 이렇게 생각하는것 일수도 있다. ,5
난 마블 팬이니까~~유머가 좋다 유치한~~^^♡ ,8
건즈앤로지스를 좋아한다면 ,10
전체적으로 많이 퇴하한 느낌..남은건 크리스찬 베일의 연기뿐 ,8
ㅠㅠ라그나로크를 잊을수 없어요 ,6
로그인 잘 안하는데 마블 팬으로서 너무실망스러워 댓글남기러옴 엄청난배우들과 마블이란 뒷배경으로 이렇게 망작이될수있는건가 영화보는내내 괴롭고힘들었음 이제 마블은 극장에서 안볼듯 ,2
마블이라 기대치가 컸나봐유~~ 아쉽쓰 ,6
스토리나 비주얼은 재밌게 본 다른 마블영화들보다 떨어지지 않고 오히려 좋음. 하지만 편집이 너무 별로임. 쓸데없는 내용에 런닝타임 다 잡아먹고 정작 중요한 내용에선 너무 훅 지나가는 느낌. 이게 최선이었나 싶은 생각...,7
엔드게임 수습하느라 바빴던 영화.. 그래도 음악들은 최고였다 ,6
산만하지만 잼있었다. ,6
갠적으로 기대안하고 갔었는데 재밌었음 ㅋㅋ뭔가 아쉽긴 했지만 그래도 만족하고 본 영화 였음 ,10
진짜 마블 찐팬으로써 처음으로 최악이었다..내용이 너무 두서 없고 뭘 전달하고자 하는지..너무 별로였어요 진심.. ,1
평점 10개 댓글알바들아 양심도 없냐?진짜 개 삼류영화임 절대보지마세요 역대급 쓰레기입니다 ,1
"두단어로 요약해줌: 게이물, 유치함 ",1
개 유치합니다 시간아까움 ,1
이터널스 다음으로 별로인 마블영화... ,4
"웃기고 싶어 토르를 개그화 했지만, 한개도 재미가 없었다. 영상도 난해하고, 스토리도 없고 그냥 재미 없다. 마블 반성해라.지금보니 감독이 극본, 출연까지 했네. 저놈을 영화계에서 퇴출 하라~~!! ",4
전작에 비해 어쩌다… 디즈니 어린이 애니 무비가 된 듯한 ㅠㅠ토르 팬이라 아침 조조로 봤는데…다음편 이어진다는거 외엔 ㅠㅠㅠㅠ 엔드게임 이후 마블 세계관에 어떤 연관성도 보이지 않는 보너스 편인 느낌임 ,4
재미없다. 심각하게 재미없다. 내가 알던 마블은 어떻게 된 것인가. ,1
크리스찬 베일 연기말고는 볼거 없음 ,1
전편도 와이티티감독 그냥 얻어걸려터진것일뿐 쓰랙이였다 이번에도 날재우네 마블 진짜이제 미쳤냐? ,1
유치하기 그지없고 예전의 명성과 매력은 없다 그시간에 잠자는게 더이득 ,1
와 이걸 본다고?유치는 아무것도 아니다. ,1
이걸 평점 7준 그대가 보살! OST밖에 안남는다! ,5
"제 기대가 너무 컸나봅니다,,0 ",1
킬링타임 영화라고?이걸로 시간죽일 바에 다른 영화로 시간죽일듯이것보다 더 좋은 킬링타임 영화 널리고 널림 ,1
별 1개도 아깝다... ,1
감동 없음. pc 많음. 오버액션 많음. 가오갤 낭비. 쿠키영상 필요없음. 남는거 크리스쳔 베일 ,6
"왜 B급 감성이라는지 확실히 알겠는,,,,영화관표는 아닌 듯,,,,OCN에서 할때를 기다렸다가 보자!! 기억에 남는건 염소 울음 소리 뿐,,,악~~~악~~~ ",1
웃긴장면은 웃기긴 한데 재미없어요.. ,1
하여간 잘나가던 문화에 여초애들 끼어들면 예능이든 웹툰이든 영화든 어느 문화든지 간에 다 망함 ,1
와~ 진짜 헐리우드 망했네. 유명한 배우들 가지고 이렇게 망작을 찍다니... 영화 보면서 하품 나오고 졸음이 옵니다. 돈 아끼세요. 망작입니다. 차라리 탑건 매버릭을 한 번 더 보는게 좋을 정도 ,1
내 돈 내놔 이시이이퀴이이들아 ,1
닥스2때부터 느끼는데이런건 영화관서 비싼 돈주고 보는게 아님 ,1
Piece of shit. ,1
정말 재미없다.진짜 재미없다.처음으로 영화 끝나고 나오면서 욕했다. ,1
"토르 시리즈를 처음 본 사람 입장에서 볼 만한 영화였습니다. 토르 캐릭터나 연출이 다소 유치한 부분이 있었지만, 전반적으로 유쾌하고 화려해서 킬링타임 용으로 딸인 영화였던 듯 싶습니다ㅎㅎ 토르 팬들께는 어떨 지 모르...",9
하... 이게뭐냐진짜 ,1
"마블라는 이름의 기대감에 부족한 영화, 스토리도 별로, 너무 유치했어요. ㅡ.,ㅡ ",5
코믹도 로맨스도 액션도 어느 한곳에 포인트가 없는 듯한 느낌..분명 봤는데.. 기억에 남는 장면이 없는 듯.. ,7
다른거 백번 양보한다쳐도 썬더볼트랑 토르 갑옷 나올때마다 몰입 확 깨짐 ,6
토르의 액션에는 깊이가 없다 ,6
너무 B급감성.. 마블같지 않은 영화였다 ㅋㅋㅋ ,7
영화가 조금만 진지했어도 유치하진 않았을 듯. 크리스찬 베일이 하드캐리했다. 빌런으로 나오고 끝인게 아깝다. 마이티 토르도 더 나왔으면 좋을 것 같은데 더이상 안나올 것 같아서 아쉽다. ,7
약간 뻔한 스토리와 전개..토르3는 정말 좋았는데..넘나 아쉬운 작품 ,5
"기대했던 만큼 매력적인 설정과 캐릭터임에도, 단조롭고 때론 휙하고 지나가는 서사가 몰입을 방해한다. ",6
그냥저냥 귀여웠다. ,5
크리스찬 베일의 연기력에는 감탄했다. ,5
이제는 성숙해진 토르 ,7
이제 마블 영화는 평점 보고 가세요. 마블 영화 평점은 영화의 수준보다 높게 나오기 때문에 실제 평점보다 낮게 봐야 합니다. 고로 이 영화는 대충 6점 대 영화로 보면 됩니다. 6점 대 영화 리스트에 어떤 종류가 있...,1
라그나로크급의 퀄리티를 만들랬는데 왠 다크월드를.. ,2
토르보다 염소에 더 눈길이 가더라 ,6
너무 재미없었음 영화보면서 시간아깝다고 생각함 이제 마블시리즈도 끝인듯 ,3
와이키키 감독 실망입니다. ,5
기대 많이 했는데 전체적으로 내용이 지루하고 토르를 너무 유머스럽게 만들었는데 재미도 없고 실망을 많이 했네요. 2편을 기대해야 되는데 그닥 기대가 안되네요. ,6
저는 재밌게 봤는데 ~~ 가볍게 볼 수 있는 영화에요~~ 영상미도 나쁘지 않고 괜찮은 거 같은데자꾸 예전꺼랑 비교할라하니까 그런거 같네요 ,10
유머가 중간중간 웃기긴 했지만 무리한 개그 욕심이 캐릭터 매력을 반감시켰고 영화 전체적으로 유치하다고 느껴졌습니다. ,3
탑건 재개봉 해주세요 ,9
재미가 없습니다. ,4
그들의 세계관을 모르고 영활 본다면 아무리 시끄러워도 조용한 자장가가 될 수 있다는 사실 ,5
조금 아쉬웠지만 볼만했어요 ㅎㅎ 초등학생 아이는 좋아하네요 ,7
뭔가가 많이 부족한영화 그냥 생각없이 볼만은함. ,7
라그나로크를 기대하고 보면 실망스러움 아쉬운 건 아쉬운거지만 비교적 가볍게 볼 수 있어서 좋았음 ,8
여기서 재밌다는사람들은 마블을 처음보거나 기대치가 전혀없었나보다 식당에 맛이 떨어진걸 새로운맛 새로운시도라고 할거냐?  새로운인물을 내고 성소수자나 여성을 강조하고싶으면 내용에 잘 스며들게하고 캐릭터를 매력적으로 낼...,2
마블은 pc에 오염된 후 망했다 ,1
마블은 엔드게임 이후 과거로 후퇴 중이네요. 5년 전에 나왔으면 재밌을 영화 하지만 pc는 5년 전이든 5년 후든 못 받아들이겠다 ,1
올해 최악의 영화임 ,4
조금 유치하긴 한데 뭐 이정도면 재밌음. PC그렇게 묻어있지도 않고욕먹을 정도는 아닌거 같음 ,8
어차피 애들 만화 영화화 한건데 스토리에 기대하는건 바보 아닐까? ,6
보다가 중간에 자버린 영화.. ,5
단순하고 유치하고 가볍다... 아맥으로 관람했는데 영화관람 요금이 너무 오르니 이 영화에 이 돈이 아깝다는 생각이 드는 순간 불호평이 나올 수 밖에 없고 예매율 하락으로 이어진다는 걸 왜 영화관들은 생각을 못할까.....,4
존잼ㅋㅋㅋ 빵빵터지면서 봤네여 ,10
지루해서 30분 이상 졸았네요... ,6
전작 라그나로크나 다른 마블시리즈에 비해 너무 B급 코믹쪽으로 빠진듯하나 액션과 천둥은 볼만하다. ,7
크리스쳔 베일 연기 말곤 액션부터 어느하나 건진게 없는 속편 ,5
넘쳐나는 소재를 부족한 유머로 낭비한다 ,6
마블빠 이지만.. 이건 도저히... ,1
재밌긴한데 아쉬워요. 엔딩은 마음에 들었고요. 크리스챤 베일의 연기가 아까웠던 영화입니다. ,6
,10
토르.... 개그 때문에 중간중간 끊기는 느낌... ,7
"좀 유치하다.염소의 울음소리는 머릿속을 멤돈다,크리스찬 베일 악역이 의외로 인상깊었다.부정은 부정할 수 없지. ",7
유머로 밀어붙인 타이카가 신파를 만났을 때. 최악의 자막은 덤. 대체 PC탓은 왜..? ,6
<다크 월드>보다는 괜찮았지만 <라그나로크>보다는 별로였다. ,6
"킬링타임용으로 가볍게 볼 수 있는 영화. 전작이나 디즈니플러스 드라마 안봐도 충분히 이해할 수 있는건 분명 장점이다. 과한 개그와 스토리는 조금 아쉽긴하지만, 왜 제목이 러브앤 썬더인지 알게되는 순간은 정말 좋았음!...",7
4편도 이렇게 만들 거면 차라리 돌아오지 마라... ,6
모든게 작위적인데 cg마저 구리다 이걸 어캐해야할까 ,3
"히어로 영화는 원래 아이들을 위해 존재하는거라는걸 딱 상기시켜주는 히어로물의 정석. 그런 의미에서 정말 좋았음. 요즘 마블 영화들 너무 진입장벽도 높아지고 어두웠는데 이건 마블 잘 모르는 사람들, 아이들도 재밌게 보...",10
재밌음 네버엔딩드립! ,10
충분한 찬사를 받을 시리즈 였지만 혹평받을 부분은 분명히 존재한다. 하지만 와이티티감독의 토르3와 마찬가지로 토르영화를 충분히 즐기게 만들어줬다. 더욱 커질 스캐일을 기대하게 만드는 시리즈 ,8
러브앤썬더라는 부제와 잘 어울리는 영화였어요 ,10
토르 + 개그 열 스푼가볍게 보기 재미있어요 ,9
큰 기대없이 보기 좋은 영화 토르는 토르 염소는 염소다 ,8
"가볍게 보기좋은 온가족 코미디 히어로영화진입장벽없애려고 친절한 장면들이 좋은데, 좋은건아닌 부분으로 느껴졌습니다.맥을 이으려다가 아쉬운부분이 생긴 우왕좌왕 우당탕 ",7
"예전의 마블은 다중 관람하고 싶은 영화였는데, 이제는 유투브 리뷰만 봐도 될 수준. ",8
ost 스토리 전반적 괜찮음 ,10
3에 비해 너무 가볍게 만들었다  그랴서 유쾌함응 넘어 유치하다그 와중에 크리스찬베일의 연기는 이 영화의 유일한 장점이다. ,5
사랑을 다 잃은 토르에게 러브가 생겨서 정말 다행ㅜㅜ ,10
진짜 가볍게 킬링타임용으로 보면 재미나게볼 수 있음.마블영화 팬이지만 토르나 가오갤은 항상 큰기대없이 가볍게 봐와서 익숙했고 유쾌하게 볼만했음.지금 관객들이 너무 마블에대한 기대가 커져버린게 문제임. ,8
,1
소문난 잔치에 먹을거리가 많았지만 심심하다. 닥터스트레인지 보고는 화가 났지만 이건 그정도는 아님. ,6
