Review,Rank
너무 재미없다고 해서 기대 하나도 안했는데 생각보다 너무 재밌어서 평점 남김 3 볼꺼몀 2 무조건 봐야함…. ,10
영화 잘만들었네요 잼있어요~~^^ 진구 표정연기짱~~~ ,10
1편은 김다미 이야기 2편은 신시아 이야기 그리고 둘의 만남 그 이후의 이야기인 3편 기대되네요 재미없다고 하는분들은 대체 뭘 기대하고 봤길래 재미가없데 ? 1편보다 훨씬 튀고 좋은액션임 추천합니다 꼭 영화관에서 보...,10
내용은 재미없었는데 진짜 얼굴맛집다 이쁘고 잘생김 ,10
"왜이렇게 점수가 짠지 모르겠다. 전편이랑 스토리 비슷한거 모르고 갔나? 코난이나 김전일, 미션임파서블같은 것들도 전편이랑 비슷해도 잘만 보잖아. 신시아, 박은빈, 서은수, 진구, 이종석 새로 나온 배우들 연기 다 구...",10
신시아 진구 연기 훌륭합니다 액션은 말할것도업구요 ,8
마지막 부분이 젤루  존잼 ,10
시즌1보다는 좀 못하지만 재미있었고 액션도 화려하고 구자윤 카리스마는 역시 짱이네요^^ ,8
"다른 건 몰라도 한국 영화 산업 미래가 밝다.. 진짜 마블 액션 보는 줄 알았음. 액션 씬 때문에 기꺼이 여러번 보고싶을 정도로. 연출이 너무 뛰어나서 그런가 그에 비해 스토리, 개연성, 배우들 연기력 측면에선 좀 ...",9
후반부 액션과 신인 신시아의 분위기만으로도 볼만한 가치가 넘친다. 특히 김다미x신시아 조합은 소름 ㅠㅠ ,10
지루하고 세련되지 못하고 의미없는 떡밥씬과 촌스러운 유머씬들..마녀1은 반전과 후반에 진행되는 액션씬 몇번을 봐도 질리지가 않는데 마녀2는 두번 보게 된다면 고통스러울 것 같이 지루한 스토리.... ,1
너무 보기 힘들엇음 보지마세요 ,1
설명이 너무 불친절하여 난해하고 대사는 거북할 정도로 욕이 난무한다. 자막조차 욕으로 도배되어 있다. 중국어로 니 라고 하자 자막에 거친언어로 번역된 것을 보고 경악을 금치 못했다. 액션은 무지성 배속으로 처리하여 ...,3
초능력자들 싸움에 등터지는 일반인....그리고 속편이 기대되는 영화 ,8
마녀1의 반복인 느낌? 스토리가 없구 예고편 의 연장같았다 ,7
넘 기대해서 실망도 했지만 평점 1은 좀 너무하지 않나요;;중간에 지루한 점도 있어서 점수 7.5 하고 싶었는데 중간은 없네요ㅎ8점은 좀 아닌거 같아서 맘 아프지만 7..그래도 3 나오면 볼거임주인공이 너무 넘사벽이...,7
이야기 재밌었어요 초능력배틀 느낌이라 액션은 1편이 조금 더 좋았어요 ,10
잠깐의 액션을 위해 버티는 시간이 너무나 고되다 ,3
"살짝 조잡한 느낌이 있지만, 액션은 즐거웠습니다. ",8
"이보 전진을 위한 일보 후퇴 3편 만을 바라보고 진행되는, 김다미 잠깐 나와서 다행인 마녀 Part2 ",6
초반은 좀 지루했지만 후반 액션은 좋았음 3편도 빨리 나왔으면... ,9
"마녀 1 너무 재밌게 봤는데, 2편은 세계관이 확장되어 가느라 그런지 산만하게 담겨서 아쉬웠어요 ㅠ ㅠ ",8
마녀 1의 전반부만 리부트된 느낌...? 액션 볼거리는 역시 많습니다 ,6
액션영화와 마녀시리즈를 좋아한다면 볼만한 영화 ,7
욕도 듣기 거북할만큼 너무 많았으며.. 진짜 실망할정도로 너무 재미없었습니다 마녀3은 티비에 나오면 보는 걸로ㅠㅠ ,1
참다참다 마트시식할때 뛰쳐나왔다소중한시간 낭비하지말자 ,1
쓸데없는 장면들이 초반부터 중간까지 너무 길어요 굉장히 지루합니다 액션씬만 그나마 볼만했고 .. 도대체 이종석은 왜 나온건가요? ㅋㅋ ,2
이게 뭔가 싶었습니다돈 아깝습니다 보지 마세요 ,1
넷플리스에 올라오면 보세요.ㅠ 지루해서 잘 뻔 했어요ㅠ 마지막 20분 정도만 재밌어요... ,4
하... 내용 뭔가요. 지루하고 내용도 별로고 너무 재미없었어요. 버다가 몇번을 잠들었네여. 남 실망해서 돈아깝고 시간 아깝네요.... ,2
액션만 화려한 영화 내용은 그다지 ,1
다 필요 없고 솔직 후기임마지막 장면이 다고 3편 제작 가능 할까 의문을 가질수 있는 평가.. 개인적으로 3편 나오면 볼꺼지만 아쉽긴 합니다 1편 너무 재미있게 봐서 기대를 많이 했나봅니다 ,6
잘봤어요 ,10
정말 재미있게 관람했습니다. ,10
볼만하긴 했었는데 마녀1에 비해 조금 아쉬웠어요 ㅠㅠ ,8
3편을 위한 영화였던거 같아요 ,7
파트2가 나올려고 떡밥만 던져놓은건가요? ,7
진짜 너무한다 싶었던 생각이 계속 들었음 내 시간 돌려줘 ,1
쓸데 없는 장면이 너무 많음 ,3
평점이8점…너무후한것아닌가 ,2
실망스러운 속편. ,1
진짜 이게 재밌는건가? ㅋㅋ 억지로 3편 이을려고 애를 쓰고 감동도 재미도 없고 액션도 하 진짜 이렇게 실망 스러울 수가 너무하다 진짜 ,2
중반부까지 너무 재미없어요1편만큼은 아니네요3편기대할게요감상포인트가없는데 선택하라고하네... 이종석은 왜 나온건지 모르겠어요아무것도한게없던데..서은수도 외국에서 싸우는 내용 왜 나오는지  모를..굳이 안넣어도 될 내...,8
마녀1을 알고 있어 나쁘지 않게 보았다. 마녀3을 기대하고 있기 때문에 좋게 봐주고 싶다. ,10
15세라기엔 너무 잔인한거 아닌가 ,6
"박훈정 감독은 옛날영화 파쿠리, 시퀀스카피밖에 못하나 ",4
"3편 나오고 1, 2, 3 몰아서 보는 것을 추천 ",6
액션 오락영화. 신시아배우님은 엄청 귀여우셨다. ,6
재미는 있는데 떡밥이 너무 적고 감독님이 너무 스케일을 크게 갈려는 욕심이 보임 재미보단 자기의 표현적 욕구를 더 추구한게 보여서 아쉬웠음 ,8
오늘 첫 시간대 보고왔음.영화 후반 좀 볼거리 있음 그전까진 좀 지루. 하지만컴퓨터그래픽 마니 아쉬움. 개인적인 생각 재미없다. ,2
뭔 내용인지도 모르겠고 때깔좋아보이려구 애쓰는 느낌 연기도 연출도 다.. ,2
마녀3가 기대되네요 재밌게 봤습니다 ,10
조현이 진짜 레전드.... 그냥 말이 안나오고 어이없을정도의 연기변신이라 진짜 대단하다는 말 밖에 안나옵니다...얼마나 노력했을지 그 노력이 보였던 연기.. 너무 잘 봤습니다 ,10
,10
스토리가 좀 별로 였습니다. 그러나 화면은 좋았습니다. ,6
상해 토우들 액션이 너무 어색..ㅠ ,6
,10
액션장면이 진짜 멋있어요 ,10
"더 강력해진 액션의 2편, 드넓게 펼쳐놓은 세계관을 3편에서 어떻게 이어갈지 매우 궁금하게 만드는 2편의 결말! ",8
액션 CG가 조금 어색한 감은 있었지만 한국에서 쉽게 보지 못했던 SF 장르물이었기 때문에 만족하며 봤습니다! ,8
더 화려해지긴 한듯한데 1이 더 재밌긴 함. ,6
"흥행성있는 스토리, 좋은 액션신이 있음에도 불구하고재미를 유발하는 연출들이 하나도 재미가 없어그런 장면이 나올 때 마다 오글거리는 부분이 많았습니다..어색하다면 굳이 영어나 중국어 같은 외국어를 들일 필요는 없을 듯...",6
평소 평론가들 평가 안믿고 그냥 영화 개봉하면 보는데요이번거는 평론가들이 제대로 문제점을 짚었네요 너무 과한cg로 불쾌한골짜기를 만들었고 앞서 개봉한 마형님2 시리즈에 편승 하려고 했으나 현실은제주도 중국인 승마체험...,1
아니 액션신들 뭔가요.... 헐리웃 영화 못지 않는.... 굿굿 ,10
이리도 말 많은 액션 영화라니.. 이렇게 복잡한 세계관이었다면 드라마로 기획했으면 어땠을까. 기대한 액션은 적고 설명을 위한 대사는 장황하다. 신시아는 성공적. ,5
너무 지루한데 너무 중2병 감성인데 3편 나오면 보고싶을거 같은게 이상함 ,5
확실히 1편보다는 덜 하지만 액션이나 방향성은 확고한게 눈에 띄네요. 시간대비 재밌게 봤습니다. ,7
모든 면에서 전편의 열화판 ,6
볼거 없음!!! 대사중 ㅅㅂ만 기억 나고 무협영화를 본 거 같음 ,2
와 대박.... 우리나라에서 이런 영화가 나오다니.. 대박입니다 ,10
아주좋아 ,10
이럴거면 마녀1은 왜 나왔던거지 마녀2라고 할 수 있나 ,2
염력이 대부분인 이번 영화. 그래도 이번 출연 배우들의 연기들은 좋았습니다저는 두번봄요 ㅎㅎ ,6
액션 연출씬들은 기존 한국 영화에서 볼 수 없는 장면이 꽤 있어서 신선했지만 스토리텔링이 상당히 아쉽다..전편이 오히려 더 몰입도가 있었을 정도 ,7
좋았습니다! 3편도 나오길~ ,8
그 자체로 괜찮다기보단 1편에서 3편으로 가는 교두보에 불과한 느낌이지만 그래도 볼만함 ,7
우리나라도 드디어 히어로 시리즈물이 생기는구나범죄도시2랑 쌍벽이구나 코로나이후 개봉한 영화중범죄도시2와 마녀2만이 재밌네  김다미가 저런 반전을 만들줄이야... ,10
후반 액션씬 20분나오는거 빼곤 그닥 오글거리거나 뜬금없는 장면들이 중간중간 나와 흐름을 깸 ,6
1편을 넘지 못해서 아쉽습니다 ,7
영어대화좀 3편에서는 줄였으면 함 ,7
재미는있는데 쓸데없는 욕설이 너무많아서 불편했음 ,9
재밌어요 ,9
아쉬운점이 없는 건 아니지만 발전하는 한국영화를 볼수 있네요. 3편이 빨리 나왔으면 좋겠습니다. ,9
"1편보다 더 못한 완성도라 좀 실망했습니다.액션도 CG로 대처해서 배우들의 액션이 줄어들었고, 스토리도 3편을 위한 설명만 잔뜩 한 느낌이더군요.배우들의 연기는 좋았지만 전체적인 스토리와 연출이 지루하고 처지는 느낌...",5
김다미는 김다미네 ㄹㅇ ,10
"초반에 너무 조용하고 살짝 루즈한 타임이 있습니다.팝콘 먹기도 눈치보일정도로 조용해서 졸렸습니다...하지만 후반으로 갈수록 액션이나 영상미가 좋아서 재밌었어요.다만 스토리가 매끄럽지 못해 아쉬웠습니다만, 3편도 기대...",8
기대이상의 액션!!!! ,10
3을 기대할 수밖에 없게 만들었음... 1편보다 덜 한 재미 그리고 너무 길다액션을 너무 빠르고 멀리서 뭔 50m 경주 하는 것처럼 찍어놓았지만그나마 때깔은 좀 좋았던 것 같다.... 3을 제발 잘 만들었으면 하는 ...,5
한국판 트와일라잇을 보는 느낌. 두 자매가 만나 엄마를 찾으러 간다니 3도 벌써 궁금하네요. ,10
토우들 이뻐 근데 실제 진구뒤에서 다소곳 ,10
뭔가 부연 설명이 많이 빠진듯 하지만 액션이 볼만하다! ,7
무난하게 볼만하네요! ,8
,10
액션도 좋고 재밌게 봤어요. 3편도 보고싶은 마음 있어요~ ,7
,10
어마어마한 액션~ ,8
그냥 드래곤볼 보는줄..너무 유치했습니다.1편은 볼만했는데 2는 완전 별로네요. ,5
3부작을 생각하고 만든 영화라서 그런지 조금은 기대이하였습니다. ,8
살짝 유치한데 괜찮아요 ,8
킬링타임용 SF액션영화로는 손색이 없는 영화라고 생각합니다. 후속 시리즈도 기대됩니다. 추천합니다. ,9
나름 재밌게 봤어요 1편 꼭 보소가세용 ,8
처음 부분이 조금 지루 할 수 있으나 마녀의 세계관이 생겨나서 반가운 영화박훈정 감독님 파이팅 ,10
후반부 액션은 정말 눈호강이었다. 액션 장면만 20분 되는 듯 미쳤음! ,10
어디서본거 또보고 어디서본거 또보고 ,5
후반 액션 개잼.. 3편 기다린다 ,10
기대보다 괜찮게 봤어요 ,6
액션이 더 화려해져서 보는 내내 재밌었어요. 그리고 시즌1에서 이해하지 못했던 부분들을 시즌2에서 다 설명해주는 것 같아서 마녀 시리즈를 좋아하시면 보실 필요가 있는 편이라고 느꼈어요. 진짜 액션이 너무 재밌었고 시...,10
후반부로 갈수록 재밌어요  나름괜찮더라구요 으음구웃 ,8
한국판 히어로? 김다미의 속시원한  초능력에 빠져든다. ,10
전편만큼 스토리적인 매력이나 재미는 없었지만 개인적으로 취향에 맞는 캐릭터가 나와서 지루하진 않았음. 3가 나온다면 또 궁금해서 찾아볼 듯함 ,7
1편에 비해 액션이 어색해지고 개그요소가 오히려 영화분위기를 망치는 느낌 ,6
매력적인 캐릭터 다음 편이 기대됩니다 ,7
전편보다 진일보해진 액션 연출씬 ,7
3편으로 가기 위한 내용이라 스토리는 빈약했지만 개인적으로는 재밌게 봐서 3편이 기대되네요. ,7
1보다 임팩트가 적네요 CG 만 볼만하고전체적으로 어두워서 잘 보이지도 않고요스토리도 이냥저냥 ,2
1재밌었으면 2도 재밌을듯 ,10
신시아 서은수 두명이서 다한듯 ㅎㅎㅎ3퍈도 기대할께요~ ,10
1편이 비교될 수밖에 없지만 나름 선방했지만 러닝타임을 조금 더 줄였으면 좋았을 것 같다.그래도 쿠키영상을 보면 빨리 3편을 보고싶다 ,6
영화가 볼만했던거같아요 ,7
솔직히 10점은 아니지만 지금 별점 너무 낮음 오랜만에 나오는 한국 시리즈물에 찬물 끼얹는 사람 많은듯 ㅎㅎ ,10
초반부의 지루함은 있었지만 나중을 볼 때 3편을 기대해 봅니다. ,8
너무나도 오래 기다렸던 마녀 2! 액션도 더 강해지고 재미있어요. 3가 기다려집니다. ,10
아쉬운 점도 있지만 잘 봤습니다. 그러니 3이 꼭 나와야합니다!! 제발! ,8
액션이 너무 과함... 모두 다 슈퍼맨이면 밸런스가 붕괴되서 볼맛이 안남 ,4
"2시간이 넘는 시간동안 지루할 틈이 없는 영화였어요. 내용상 부분과 쿠키가 있는거로 봤을때 3편도 나올 계획인거 같은데 1,2편에서 계속 던졌던 떡밥을 잘 회수해야될 것 같네요. 백총괄, 유니온, 토우, 아크 등등에...",9
☆엔딩크레딧 끝나고 쿠키영상 있어요!!!! 나가지 마세요ㅠㅠ☆액션신 진짜 화려합니다. 저는 액션 기대하고 본 거여서 매우 만족했어요! 근데 깡패들이랑 그 신시아 배우분 데리고 간 여자 나올 때마다 조금 지루했어요.....,8
솔직히 스토리 각본 다 별로임액션하나만 믿고 보기엔 돈이 아까움 ,3
영상도 스토리도 둘다 만족시킨영화 ,10
"역시 마녀!!! 신시아 매력 넘 잘보이고 액션이 기가막힘! 등장인물 많아서 볼맛두 나고,, 3편 기대댑미다 ... ",10
스토리 흐름은 재밌었는데기대했던 액션신이 너무 빨라서 and 흐릿 해서 아쉬움..!! 그래도 재밌게 봤네요 ㅎㅎ ,8
볼만하던데요  잼나게 봤어요 ,10
이런 액션 신선하고 내 스타일임 3편 기대 할게요^^ ,10
평이 크게 좋지 않아서 큰 기대 없이 봤는데 재밌었어요^^ ,8
많이 기다렿는데 기다린 보람이 있네요 ,10
솔직히 잼잇엇음 3편은 극장갈듯 ,10
시간떼우기로 보기좋은영화 ,10
그냥 존잼인데 배우들 연기도 잘하고 3 기대된다 레알루 ,10
이 화끈한 영화가 280만밖에 관람을 안했다니....1편보다 더 발전한 액션...최고다. ,9
" 액션은 볼만했는데 짱깨언어가 나오는순간 분위기 완전 잦같아 지면서 거부감이 폭풍처럼 밀려왔다 그리고 다음3편 에서는 제발 (짱깨,니뽄,동남아)애들넣지 말고할려면 프랑스 이태리 등 다른유럽쪽 배우를 썼으면 좋겠다 ",7
시즌3 기대할게요~~ ,10
시즌3 기대할게요~~ ,10
진구 참 남일 아닌 것 처럼 연기 잘하네~ 김다미 연기도 좋고 마녀3에서 김다미 많이 나왔으면 좋겠다 ,10
재밋당.히히히히하하하 ,10
놀랬어요. 다음 작품이 기대되요 ,10
호불호가 갈릴 수 있는 영화이지만 저는 너무 괜찮게 봤습니다~ ,10
,10
액션신이랑 cg효과가 좋았어요.3편이 기대되네요 ,10
약간 지루한 면이 있지만 액션은 대단했다. Part 2에 뿌려놓은 떡밥들을 다음편에 어떻게 풀어낼지 궁금하다. ,7
,10
이렇게 세계관 확장할거면 차라리 넷플 시리즈로 만들지ㅠㅠ 파트3 또 몇년뒤에 나오는건 아닌지? 어휴ㅠ ,8
난 개봉전부터 땡기는 영화 아니면 최소 일주일은 후기랑 평점 보고 볼 지 말 지 결정하는데 마녀2는 원래 마녀1을 봐서꼭 볼려고 했는데 후기랑 평점이 워낙 안좋아서볼까 말까 3주를 고민하다 봤음.근데 진짜 거짓말 안...,10
흫흐흫ㅎㅎ흫ㅎ마녀3 개봉 전 잠깐 맛보기...?? ㅋㅋㅋ2시간 내용보다 다미 나오는 5분이 훠어어어얼 쵝오 ,10
VOD풀렷길래 심심해서 봤는데.. 평점때문에 기대를 안해서 그런가 너무 재밋게 봄. 일반인라인의 스토리와 행동들이 첨부터 끝까지 이해가 안가긴 했는데 감안하고 보더라도 개재밌음 ㅋㅋ 중후반 액션신 그냥 미쳤고요 구자...,10
진짜 너무너무너무 재밌어요.극장판에서 못본게 아쉬울정도로 정말 몰입해서 봤습니다.배우분들도 너무 좋았고 구자윤 나올때 소리질렀어요.10번은 더 보고싶은 인생영화입니다. ,10
음. 처음 30분은 왠 삼류 영화인줄알았다. 보면서 심형래의 고질라 볼때 지겹던 초반 30분이 생각 나더라. 너무 어린 애들만 써서 그런가 뭔 연기가 다들 그리 어색하고 초딩같은지.. 그나마 액션을 잘넣어서 봐줄만했...,4
감독 바뀌었냐?1편 만든감독인듯한데쌩초짜가 2편 만든듯.해도해도 너무하다.이런걸 영화라고만들었네.감독아 젓잡고 반성해라. 한마디로 cg로 돈OO한 열라 못 찍은 영화다.감독이 1편은 잘 만들었다고 생각했는데 2편은 ...,2
너무 지루한 코메디 액션 ㅡㅡ 정말 힐링타임도 안되는 1편에 비해 너무재미없음 ,2
"감상포인트: 슈퍼맨에서 조드가 처들어와 싸우는 씬이 이 영화의 전체 줄거리.감동지수: 대충 이렇게도 만들어서 2편 3편 내놓는구나. 이 영화의 전개는 꼭 네이버 웹툰 ""노블레스""와 같은 지루한 모습. ...",2
내용도없고감동도없고..에휴 ,2
최고 재미없었어요 쓸데없이 욕만 많고 개연성 제로 박은빈 영화는 별로없어서 참고봤는데 진짜 개별로네 열받게 필요없는 장면이 왤케 많지 진구는 왤케 연기 이상하냐 캐릭터가 별론가 조잡한 CG 액션만 판치네 누가 만들라...,2
서은수 연기 진짜....못봐주겠다 ,1
서은수 연기 진짜....못봐주겠다 ,1
중간중간 나오는 의미없는 말다툼에 등장인물만 잔뜩 나오고 불필요한 욕도 많이나옴 배우들연기도 그닥 ,6
1은 액션이 적었지만 임팩트가 있었다2는 액션은 많지만 분위기가 산만하고 임팩트가 없다. 양만 많다.그리고 1에 없던 억지 신파를 굳이 집어넣었다.왜? 관객들이 그런걸 좋아해서?박은빈이랑 외국인 배우가 전체적인 분위...,1
연출 연기 스토리 영상미 음악 전부 수준 이하 그냥 망작 ,1
재밌다 이게 왜 재미가 없다고들 난리여? ,10
네이버 댓글 알바 뒤는거 이미 뉴스에서 밝혀졌고 타 배급사 공격 그만좀 해라 영화 재밌게 잘봣구만 ,10
박훈정 감독 영화중 제일 별로였어요 좋은부분이 한군데도 없었습니다. ,1
CG의 허접함중2병 같은 인물들의 대사와 행동이전편보다 캐스팅의 아쉬움최근 중국 액션물같은 느낌의 영화마녀1보다 퇴보된거 같아 안타까움마녀1의 독창성이 사라진 후속편 ,3
김다미 포스 개쩖 뒤에 짧게 나온 건데 임팩트 왜케 큼.. ,10
외국살아서 외국영화관에서 첫개봉날 봤어요. 기대많이 했는데 전반적으로는 나쁘지않았어요.제발 중국어 쓰는 장면에서는 그냥 차라리 더빙쓰세요..손발 오그라드니까..중국 뽀뽀뽀에서도 그렇게는 중국어 안할듯..영어쓰는 연기...,6
스토리로 보면 나쁘지 않음 시즌3를 바라보면 괜찮은데 그러기에는 너무 루즈했고 배우들 몰입감이 많이 떨어짐.. ,8
"김다미 배우님 때문에 보러 갔는데요.주관적인 리뷰 남겨 보겠습니다.- 스토리: 새로운 마녀의 등장. 구조가 전편과 유사하다는 느낌을 받음. 크게 내용은 없고, 앞서 나온 1편과 뒤에 나올 3편을 이어주는 징검다리 역...",9
진짜 너무 재밋고  제일 담편이 궁금해지는 영화 1위! 진짜 빨리 마녀3나오면 좋겟어요 ,10
영화가 산만하고 욕하는건 왜 ㅜ 너무 어색하네요 실망실망 ,2
마녀1을 너무 재밌게 봐서 기대했는데 아예 그냥 완전 다른 영화. 배우들 연기도 발연기들만 모아놨나 오글거려서 못봐주겠고 어떻게 그 재밌던 영화를 이따위로 이렇게까지 개박살 낼 수 있는지 신기하다 역대급이라 꼽을 만...,1
"생각보다 넘 별로여서 깜놀한 영화,마녀1은 재밌는편이었구나 싶더라 ",4
이런 영화는 액션만으로도 만족감을 주는 것이고 1편은 그랬다. 그런데 마녀2... 이번 액션은 너무나 비현실적이고 만화적이어서 너무 공감이 안된다. ,4
다미 언니 3편에서 기대할게용ㅎㅎ ,1
내가 그렇게 만만합니까? ,3
연출이 기가맥히십니다.2022년 cg가 맞나싶을정도로 화산고를 보는 줄 알았네요..스토리도 진부하고 개연성이 1도 없고주인공과 남매의 관계도 개연성이 없어 집중이 하나도 안됩니다. 진구는 개그맨인가요?상해토우분들은 ...,1
진짜 최악이네요ㅎㅎ1편은 진짜 잼있게봤는데돈 겁나아까움 ,2
중학생이 허세가득한 상상력으로 쓴 각본같음. 배우들 대사하나하나 행동하나하나에 의미가 하나도 없음.왜 이장면에서 이 대사가 들어가야되는지 납득가는 장면이 거의 없음.그냥 허세 그자체 ,2
그냥 재미가 없어요 정말 재미없어요 ,1
너무 실망했어요ㅠㅠ내용이 엉성함~~~ ,2
1을 생각치도 않게 너무재밌게 보기도했고 반전도 있고 스토리도 재미있었는데 그에비하면 2는 스토리도 난잡한느낌이고 CG티도 너무나고~~암튼 1을이으는 스토리에 김다미였으면 더 볼만했을듯~~ ,6
1편에 비해서 어느 것 하나 나은게 없는 용두사미의 정점. 1편은 마지막 전투신만큼은 정말 대박이었고 그 장면 때문에 다른 사람에게 추천도 했었는데 이건 뭐... 그냥 시간 낭비였다고 밖에 생각이 나지 않음. 아마 ...,1
박은빈 때문에 참고봄거두절미하고 리얼급 영화전작 반에반도 못쫓아감 ,2
"아오!!! 더러운 짱깨 자본 영화 한숨 나오는 연출, 중2병 오글거리는 분위기!!! 점수 1점도 줄 수 있어서 점수 다시 수정...더러운 짱깨 자본 한국 영화시장에서 제발 꺼져라!! ",1
초반부터 개노잼 ,1
그냥ㅇ  넷프ㅡㄹ 올리지 이런2편을 극장개봉하는 이유가 궁굼;; 관객이 우습나? 14000원 내고가서졸다왔는데 끝이;; 또 드라마야 임빙 ,2
음...보는내내 드래곤볼이랑 원펀맨 생각남 힘을너무과하게표현했다생각함 ...주인공상대되는사람도없어 위기감도없고 이거재밋다고하는사람들은 그냥 화려한액션에취한거같고ㅎㅎ사람마다 느끼는게틀린건데 나랑의견틀리다고 무개념이네 ...,2
1보고 기대했다면 돈날립니다쿠키있는걸 알고도 바로나옴 ,1
망작입니다. ,1
마녀1 보고 연달아 봤더니... 정말 최악.... 배우들은 연기도 못하는 사람도 많고...스토리가 정말 최악이네요.. 쓸데없는 내용도 너무 많고 지들끼리 싸우기 바쁘고.... ,2
연기너무못함 특히 영어.. ,2
연계를 위해 만든것 같음. 미스캐스팅;;;;도 많고 내용도 겹치는게 많음 전투씬빼고는 별로 볼게 없음 ,6
마녀1을 10번넘게본 마녀팬인데 1편보다 임팩트가 부족하고 스토리가 좀 난잡함 특히 주인공 소녀임팩트가 너무 부족하고 자윤이 나오는 짧은 내용이 임팩트가 더강한듯 그럼에도 마녀팬으로서 마녀3를 위한 징검다리 내용으로...,9
제가 본 이 영화는 굉장히 신선한 기분이였어요~ 액션신을 했던 모든 젊은 배우님들의 캐스팅이 너무 멋졌던거 같아요~ 만약 오래 보아왔던 익숙한 배우님들이였다면 조금 지루했을거 같은데요 ^^;;;; 정말 최고였던거 같...,10
평점이 낮아서 기대없이 봤는데~ 왜 평점이 낮지 하는 의문이 드네요. 영상 스토리 연기 좋았어요. 감독님 이름을 다시 봤다는~재밌있어요. 전 주변에 추천할만큼 볼만 했어요. 굿!! ,10
재밌게 잘봤음 3편을 위한 도약 ,10
재미 없다는 애들이 이상하다 마녀의 세계관+ 액션은 최고다♡♡♡ ,10
1편도 재미있었는데요 2편 초반 내용 전개부터 액션까지 아주 재미있었습니다1편은 안본사람은 다소 황당할수도있을듯 다음편 기대됩니다.. ,8
평이낮긴한데 저는 개인적으로는 재밌었어요. 국내에서도 이런 액션을 만들수있네요 ,8
평점 낮길래 영화관에서 안보고 티비로 결제해서 봤는데 후회함 영화관에서 볼걸ㅠㅠ개존잼 마녀3나오면 무조건 보러갈거임 ,10
전작에 덜 때려부순거 같아 이번엔 아주 그냥 다 때려부순다 ,7
능력이 이제 어벤져스급인데  세계관이 너무 좁네 ㅋㅋ ,8
진짜 1이랑 같은 감독 맞나 싶음.... 쓸데없는 대사가 너무 많고 웃음포인트로 넣은 장면들 다 재미없고 무엇보다 배우섭외 망한듯 돈 아깝습니다. ,1
중국 무협영화인줄....더럽게 재미없네요...배우들 배역도 안어울리고... ,2
애들 연기는 중2병 걸린것 같고...액션 CG는 투머치...짱깨영화인줄... ,4
"중국 자본 필요했나? 전세계 영화 수준 최악이라 불리는게 중국인데, 1편 잘만들어 놓고 오랫동안 기다렸는데 2편은 무슨 드래곤볼도 아니고 중국스러운 영화를 만들어놓냐.. 하 ... 그래도 3편 기대해본다 ",2
"만화같은 영화를 만들고 싶었다며 이 영화의 유치함을 합리화하려는 태도가 너무 안일하다. 요즘 만화 스토리텔링이 얼마나 훌륭한데...각설하고 부당거래는 류승완, 신세계는 황정민의 영화다. 그 와중에 배우발굴은 인정이다...",2
같은 감독이 맞나싶은.. 1편에비해 재미가 없네요 ,4
기대치에 비해 정말 실망스럽다 ,1
뭐만하면 OO OO 욕만 개많이 하고 재미 ㅈ도 없음 마녀 2를 재밌게 만들만한 소재가 없는것도 아니었는데 이게 뭐임ㅋㅋ 위스키마시는 씬이랑 욕하는 씬이 제일 많음 그리고 대사가 무슨ㅋ 중2병에 찌들어있는 대사밖에 ...,1
이게 재밌고 3탄이 기대된다구요? 태어나서 영화처음 보신거 맞죠? ,1
이종석나오네ㅡㅡ 패스 ,2
 중국어 4명 다 너무 못 해서... 보는데 계속 오느라들..ㅋㅋㅋㅋ ,6
평가들보고 안봤으면 클날뻔 재밌다!!!! ,10
 시간 가는 줄 모르게 영화에 몰입 했어요 재미있어요 ,10
이정도면  충분히 잼있는듯 ,10
"요새 네이버 평점들이 왜이러는거지..,.ㅠ이정도면 훌륭하지않나?파트별로 누군가의 이야기를 다루는건데굳이 스토리가 안이어지니~스토리가 뭔 내용인지 모르겠니~파트3이 너무 기대될내용이던데..난 스토리가 엉망이라고 보기보...",10
진구배우에 코믹연기만으로도 별1000개네요 ㅋㅋㅋㅋ 액션도 볼만하고 배우들 연기가 아주좋았어요 ,10
액션은 정말 재미있게 잘 만든것 같은데 스토리는 큰 재미는 없는듯 싶다.그래도 마녀3은 기대가 된다. ,8
아이고 3편 언제나오려나 ,10
주인공이 어떤 상대한테도 압도적이라 좋았음. ,7
대략 핸콕 열마리 정도가 나온다 보면 된다. ,5
진짜… ㅋㅋ 말도 안나오고답도안나오는 영화..초반부터 나가자는 말이 목구녕까지 차오름..하나도 의미없는 장면의 연속으로 거의한시간 넘게 질질끌더니..마지막에 액션 넣는다고 우겨넣었는데그마저도 무슨 파워포스레인저급임이...,1
뭔소리인지 모르겠...어쩌라는거지 ,1
"CG가..3류급임. 진구,박은빈,서은수..ㅠㅠ..왜 출현 한거임..3명만 데리고도 명작이 나오고도 말 출현진을 데리고 뭔짓을 한것인지..게다가 이종석..아 역활이 뭐냐..ㅠㅠ..이 감독 대호, 신세계,부당거래,악마를...",4
한마디로 '참 볼품없다'. 시간이 너무 아까운 진부하고 유치한 쓰레기. 고등학생 수준의 어설픈 빨리감기와 애프터이팩트정도로도 충분히 따라할 수 있는 cg수준 거기다 그마저도 자신없었는지 배경 어둡게 만...,1
